58,841,4
58,2205,4
58,1208,4
58,917,3
58,35,4
58,3130,4
59,1492,5
59,0,4
59,1843,4
59,358,4
59,2830,3
59,1092,3
59,923,5
59,340,5
59,1714,5
60,3049,3
60,3405,4
60,3512,2
60,3583,4
60,2973,1
61,1307,4
61,1201,4
61,117,3
61,367,3
61,1964,3
61,2597,3
61,1312,4
61,2332,4
61,2738,4
61,1160,3
61,3389,4
61,2344,3
61,1154,5
61,1178,4
61,3283,3
61,904,4
61,1010,4
61,970,4
61,1174,4
61,3393,4
61,1184,5
61,1823,3
61,371,3
61,2281,3
61,2231,3
61,1829,3
61,3020,3
61,760,3
61,1485,3
61,894,4
61,1137,3
61,107,5
61,258,4
61,2978,4
61,1506,3
61,272,5
61,3460,4
61,136,3
61,1754,4
61,3596,4
61,1123,5
61,1356,5
61,578,3
61,1014,3
61,2524,4
62,2400,5
62,2476,3
62,2700,3
62,160,3
62,2007,1
62,2898,5
62,2375,2
63,2651,5
63,2495,5
64,466,5
64,2891,5
64,2213,4
64,2898,5
64,2742,4
64,370,4
64,1028,3
65,769,3
65,1954,3
65,106,5
66,841,5
66,900,3
66,847,5
66,1772,5
66,3443,4
67,1151,5
67,2162,4
67,3234,1
67,1212,1
67,0,3
67,1164,4
67,1178,4
67,1883,5
67,2785,5
67,3429,4
68,501,5
69,2202,4
69,2203,4
69,2501,5
69,3510,2
69,2621,3
70,2438,5
72,1272,4
72,3212,5
72,2209,3
72,2255,2
72,179,3
72,3206,5
72,1066,5
72,2375,4
72,2015,2
72,1821,4
72,367,3
72,1993,5
72,641,3
72,1258,5
72,3510,4
72,2206,3
72,3218,3
72,1476,3
72,2495,5
72,575,4
72,2958,4
72,1120,4
72,1271,4
72,2990,4
72,2082,4
72,1738,3
73,35,5
73,579,5
74,1375,4
74,85,5
74,580,1
74,745,4
74,18,5
74,1902,4
74,1567,5
74,2623,5
74,1739,4
74,1292,3
74,2820,2
75,3651,5
75,1414,5
75,3652,3
75,284,5
75,2931,5
75,3502,2
75,2197,4
75,3341,5
75,1563,5
76,2495,4
76,2675,3
77,965,2
77,2344,1
77,853,4
77,2785,2
77,329,3
77,3056,4
77,2400,5
77,2243,2
77,170,5
77,1899,3
77,989,3
77,1342,5
77,1336,3
77,554,4
77,3360,3
77,478,3
78,1729,3
78,3550,4
79,106,5
79,593,5
79,1878,3
79,576,5
79,639,3
80,843,5
80,1090,5
80,2975,1
80,1772,5
80,320,3
80,1128,5
81,53,3
81,2557,5
81,576,5
81,1294,5
81,417,4
81,60,5
81,3550,3
81,340,3
82,3301,3
82,2943,5
82,1873,1
82,3631,1
82,1912,2
82,1841,3
84,3277,4
85,594,4
85,352,2
85,2003,4
85,1826,4
85,1727,5
85,2958,4
85,2511,3
86,1306,1
86,1288,5
86,3153,1
86,367,1
87,3545,5
87,1131,5
87,466,3
89,1348,4
89,454,3
89,92,3
89,2426,3
89,2142,1
89,3186,4
89,2311,3
89,802,5
89,2587,4
89,1879,2
89,49,5
89,1292,4
89,3650,4
89,3617,4
89,0,3
89,572,3
89,2701,3
89,3155,5
89,805,5
89,3031,3
89,382,3
90,1892,5
90,107,3
90,3429,5
90,1136,5
90,851,5
91,1953,4
91,1016,4
91,366,1
91,2494,3
91,1963,4
91,2622,2
91,1906,3
91,3250,4
91,1696,2
91,581,5
91,1306,3
91,740,1
91,1474,2
91,661,2
91,1877,3
91,2278,2
91,2404,4
91,2865,2
91,2490,3
91,3279,1
91,16,4
91,232,5
91,679,3
91,2201,4
91,1727,5
91,1292,2
91,2220,5
91,283,4
91,1817,2
91,1050,2
91,3177,3
91,420,4
91,106,5
91,1912,4
91,251,2
91,1003,4
91,3248,2
91,1915,5
91,544,1
92,3508,5
92,2438,3
92,159,1
92,1274,3
92,1774,4
92,3460,5
92,3461,4
92,354,3
92,2613,1
92,1468,1
92,1981,1
92,702,3
92,1292,3
92,2229,1
92,1456,4
92,192,3
94,2494,4
94,35,4
94,2160,5
94,347,3
94,466,3
94,3031,2
94,71,3
95,1295,3
95,971,4
95,155,5
95,1260,4
96,2785,4
96,1817,4
96,2368,5
96,1191,5
96,2111,4
96,1252,2
96,852,5
96,892,5
96,2976,5
96,579,5
96,3238,4
96,2021,5
96,1131,5
96,1158,4
96,287,5
96,3460,4
97,1120,3
97,1158,5
98,3282,2
98,1848,2
98,858,5
98,3356,2
98,3341,5
98,3701,3
98,3091,4
99,339,3
99,2370,1
99,1306,3
99,279,3
100,366,4
100,202,4
100,2440,5
100,3044,5
100,3689,5
100,1821,5
101,1174,1
101,869,5
101,3072,3
101,3314,4
101,581,3
101,2140,2
101,872,4
101,2941,1
101,2739,5
101,2495,1
101,3626,3
101,541,3
101,1732,5
101,851,4
102,420,4
102,2353,5
102,3455,4
102,2455,5
102,2086,3
102,87,4
102,699,5
102,503,4
102,106,5
102,3043,3
104,3699,1
104,805,3
104,541,5
104,1124,5
104,1288,5
104,1848,5
104,1106,5
104,1120,4
104,3591,5
105,1022,4
105,1099,5
105,1899,4
105,1537,5
106,713,4
106,1574,3
106,3461,4
106,1769,4
106,1136,4
106,1840,3
106,1180,5
106,2005,4
106,1108,5
107,259,2
107,1052,3
108,2586,5
108,1398,4
108,1275,4
108,963,4
108,3132,4
109,466,3
109,758,3
109,3459,3
109,1123,5
109,138,3
109,1508,3
109,593,5
109,3075,4
109,3701,1
109,3220,1
110,2565,3
110,466,3
110,49,4
110,2864,3
110,1271,3
110,357,4
110,1066,5
110,1259,4
110,1575,3
111,1897,5
111,708,3
111,2820,5
112,1406,4
112,3637,1
112,2455,3
112,3059,5
112,3178,5
112,1913,4
112,3301,3
113,1116,3
113,572,1
113,3238,4
113,1852,4
113,965,4
113,601,4
113,1269,3
113,858,4
113,2944,4
113,1900,3
113,1025,4
113,947,4
115,1815,4
115,1018,5
115,1025,4
116,166,4
116,0,3
116,2505,4
116,704,5
116,339,4
116,2426,4
116,2511,5
116,3209,3
116,3462,2
116,3420,3
116,3613,1
116,2592,1
116,1011,4
116,2670,3
116,2201,4
116,1873,3
116,2557,3
116,1916,4
116,428,3
116,1134,5
116,1911,3
116,1820,5
116,578,5
116,1544,2
116,2463,4
116,3238,3
116,1822,3
116,3459,4
116,1476,3
116,1478,5
116,1862,4
116,863,4
116,2334,4
116,1605,4
116,2414,4
116,2803,3
116,966,3
116,2660,4
116,1934,3
116,595,5
116,1292,2
116,1120,4
116,1959,5
116,2958,2
116,1930,3
117,493,2
117,370,5
117,786,5
117,1820,4
117,2212,3
117,1944,4
117,92,4
117,1007,3
117,2866,4
117,2082,4
117,3498,4
117,3192,3
117,2203,5
117,538,3
117,3398,3
117,108,3
117,1743,4
117,1277,5
117,3294,3
118,2494,3
118,2230,3
118,2496,4
118,2783,3
118,2515,3
118,2972,4
118,2700,5
118,2792,5
118,38,4
118,967,4
118,354,3
118,1739,2
118,956,3
119,1129,4
119,107,3
119,2651,4
119,1132,3
119,1190,4
119,1143,4
119,1138,3
119,1117,4
119,3510,3
120,1453,5
120,652,5
120,3672,4
121,699,5
121,3461,1
121,358,4
121,2866,3
122,3172,3
122,3566,4
122,2484,4
122,579,5
122,1131,5
122,1117,5
122,2857,3
122,847,3
122,2952,3
122,1483,4
122,3261,4
122,3548,3
122,3031,3
122,2747,3
122,1327,2
122,2124,2
122,1305,4
122,1113,4
122,2779,4
122,1940,3
122,2523,5
122,2020,3
122,1820,4
122,1207,5
122,3292,2
122,1124,4
122,1537,3
122,1563,4
122,3232,2
122,1154,4
122,3114,3
122,2886,4
122,2586,4
122,1189,3
122,2215,2
122,49,4
122,3601,3
122,2078,4
122,2414,3
122,702,4
122,0,3
122,2062,3
122,2262,4
122,2077,3
122,2565,2
122,1732,4
122,2544,3
122,35,3
122,844,5
122,627,3
122,1618,4
122,1536,2
122,340,3
122,1177,3
122,2351,3
122,2118,4
122,1710,3
122,2214,4
122,3604,4
122,3457,4
122,1877,4
122,854,3
122,2623,2
124,578,3
125,2058,4
126,3186,4
126,1212,4
126,2401,3
126,1979,5
126,3305,3
126,575,5
126,3578,3
126,3607,3
126,1737,2
126,3649,2
126,928,3
126,1258,5
126,1124,4
126,1277,4
126,1292,3
128,1705,5
128,1406,4
128,1449,4
128,2264,4
128,1052,3
128,2198,4
128,1877,5
128,1175,5
128,2941,3
128,453,3
128,1108,5
128,1107,4
128,1124,5
128,1091,4
128,1584,4
129,2438,3
129,358,5
129,3286,4
129,1288,4
129,541,4
129,2264,3
129,20,5
130,2378,5
130,354,2
130,2651,4
130,1185,4
130,1536,4
130,46,3
130,2493,5
130,1092,3
130,593,4
130,728,4
130,3028,2
130,1656,4
130,1114,5
130,1155,3
130,838,1
130,3022,3
130,38,4
130,1593,3
130,170,4
130,1134,5
130,2202,5
130,1110,5
130,1159,3
130,1100,5
130,2683,4
130,3504,3
131,3165,5
131,1449,4
131,1788,5
131,649,3
131,3691,2
131,1007,5
132,1645,4
132,2415,1
132,1486,4
132,31,2
132,2502,4
132,1778,5
132,2136,5
132,2400,5
132,2765,2
132,1662,4
132,3368,1
132,3599,5
132,2351,4
132,2160,4
132,3328,4
132,2699,4
132,3204,5
132,610,4
132,1712,4
132,1279,4
133,2558,3
133,3032,3
133,343,1
133,480,1
133,167,1
133,2672,5
133,1297,3
133,1406,4
133,460,4
133,1614,2
133,1848,5
133,972,1
133,1286,2
133,2141,4
133,1190,5
133,3508,5
133,3550,2
133,319,3
133,369,1
133,3582,1
133,498,3
133,3651,5
134,2399,4
134,3550,5
134,2518,4
134,2633,2
134,2346,3
134,2558,3
134,3383,3
134,2201,4
135,1104,4
135,535,4
135,1729,1
135,1098,4
135,2651,3
135,1178,2
135,989,5
135,2463,4
135,2227,2
135,358,1
135,2785,5
135,217,2
135,2718,3
135,1485,3
135,1541,4
135,1781,3
135,967,4
135,1314,3
135,3161,3
135,769,4
135,2878,5
135,957,2
135,3245,1
135,1160,4
135,3155,5
135,2710,1
135,1384,4
135,1106,2
135,1774,1
135,573,1
136,3023,4
136,2176,3
136,1420,4
136,1986,3
136,2415,4
136,493,4
136,2078,4
136,49,4
136,2666,3
136,68,3
136,1613,3
136,1566,3
136,495,4
136,1833,4
136,346,4
136,737,4
137,1123,5
137,2347,5
137,1137,5
137,3246,4
137,284,5
137,49,5
137,46,5
138,841,5
138,1107,4
138,713,5
138,3451,2
138,541,5
138,581,3
138,1184,4
138,1059,5
138,2757,5
138,0,4
138,1247,5
138,1909,5
138,1128,5
138,2168,4
138,3248,4
138,574,3
138,2775,4
138,174,3
138,3209,4
138,1899,3
138,3429,5
138,106,4
138,1111,2
138,287,5
138,1980,4
138,309,5
138,253,5
139,885,5
139,2732,3
139,398,4
139,857,4
140,16,3
140,3508,3
141,253,4
141,2795,2
141,216,5
141,2683,4
142,1927,3
142,2557,4
142,9,4
142,2785,3
142,3510,1
142,106,5
142,1848,5
143,3510,4
144,2202,4
144,2126,3
144,2511,4
144,2654,1
144,441,1
144,2495,4
145,2872,5
145,2030,4
145,1826,4
145,881,3
145,253,4
145,1161,4
145,527,5
145,758,1
145,893,4
145,2775,4
145,347,5
145,3186,4
145,2383,2
145,894,4
145,989,1
145,1109,4
145,2586,5
145,3153,4
145,1295,3
145,3134,4
145,2236,2
145,1209,4
145,1575,4
145,1097,5
145,3610,3
145,1021,3
145,2443,3
145,3394,5
145,1138,5
145,3341,2
145,1007,4
146,702,3
146,1428,3
146,2898,4
146,1563,4
146,939,1
146,1215,5
146,1003,2
146,259,4
146,2748,5
146,2228,2
146,1703,2
146,330,4
146,3050,3
146,3049,3
146,1148,4
146,9,4
147,2496,3
147,1942,4
147,1094,1
147,544,3
147,250,4
147,163,3
147,741,1
147,454,4
147,486,5
147,31,2
147,2178,4
147,3277,4
147,1972,3
147,517,4
147,2665,2
147,1161,5
147,1276,4
147,2779,4
147,2177,4
147,2142,4
147,1108,5
147,307,5
147,3295,2
147,579,4
147,2599,5
147,575,5
147,850,4
147,2274,4
147,1919,3
147,954,5
147,2211,3
147,253,5
147,910,5
147,1774,4
147,2622,3
147,2775,5
147,2515,5
147,2830,4
147,2438,4
147,1453,4
147,977,5
147,2228,3
147,802,4
147,1916,5
147,1143,4
147,3046,3
147,1282,5
147,3527,5
147,2721,4
147,1878,5
147,2733,2
147,1737,4
147,982,5
147,2778,4
147,2230,4
147,737,5
148,992,4
148,144,4
148,1171,5
148,993,5
148,1224,4
148,1545,4
148,97,4
148,2891,3
148,1737,3
148,258,4
148,2202,4
148,1101,5
148,2505,1
148,38,4
148,3129,4
148,1621,3
148,2866,4
148,626,4
148,79,4
148,3075,5
148,311,4
148,1611,2
148,316,5
148,2779,4
148,527,5
148,1306,5
148,35,4
148,1166,5
148,118,4
148,98,5
148,1428,4
148,3030,2
148,2111,5
148,3031,4
148,976,5
148,3499,3
148,2058,5
148,1384,4
148,1023,5
149,3099,3
149,1135,5
149,1199,4
149,1108,4
149,1252,4
149,2936,5
149,1143,5
149,2501,3
149,1814,3
149,3265,5
149,3368,4
149,2724,5
149,3544,4
149,2586,3
149,2496,2
149,2486,4
149,347,3
150,2012,4
150,1059,5
150,403,4
150,20,4
150,1282,2
150,529,3
150,1574,4
150,2665,4
150,2597,3
150,2940,4
150,981,5
150,3076,5
150,357,3
150,495,3
150,2136,4
150,2887,4
150,2333,4
150,2334,4
150,1417,4
150,1196,5
150,1124,4
150,1366,3
150,2758,5
150,1016,5
150,1260,4
150,1537,4
150,1384,5
150,2455,4
150,1120,3
150,1159,5
150,166,2
150,3246,4
150,2825,4
150,484,3
150,1511,2
150,2855,1
150,50,3
150,2072,5
150,1485,5
150,1944,2
150,537,3
150,23,3
150,3614,3
150,1521,2
153,2507,3
153,802,3
154,1886,4
154,3500,4
154,1348,2
154,4,2
154,1173,4
154,1449,4
154,3081,5
154,2055,4
154,2420,2
154,1943,3
154,136,5
155,1566,4
155,572,3
155,869,4
155,2303,5
155,3433,5
155,3470,4
155,2600,3
155,3031,5
155,426,5
155,2203,5
155,890,5
155,2519,4
155,1504,5
155,1356,4
155,1294,4
156,1934,3
156,2591,3
156,1005,4
156,3246,3
156,1003,3
156,1144,4
156,2775,3
156,342,4
156,203,4
156,894,3
156,1621,5
156,1553,4
156,1173,4
156,2494,4
156,1258,4
156,457,3
156,2337,3
156,2822,4
156,3321,3
156,3508,5
156,3031,3
156,575,3
156,1272,2
156,2338,3
156,138,3
156,3286,4
156,1019,3
156,583,3
156,699,4
156,2976,5
156,3589,3
156,1743,4
156,192,3
156,3039,4
156,517,3
156,264,3
157,2762,4
157,851,4
159,3277,3
160,2475,5
160,2166,5
160,299,5
160,1110,3
160,1024,5
160,527,5
160,44,4
160,332,5
160,2202,4
160,1202,5
160,46,5
160,735,5
160,889,5
160,2599,4
160,1150,4
160,426,4
160,1774,4
160,1059,5
160,3043,4
160,3238,5
160,1003,3
160,1171,5
160,2262,3
160,1179,4
161,3577,4
161,2494,4
161,3099,3
161,1384,5
161,1173,4
161,2141,3
161,2838,3
161,1877,5
161,3502,4
161,1821,4
161,1050,5
161,627,5
162,2651,5
162,1989,1
162,3178,4
162,1294,4
162,1050,2
162,3072,2
162,310,3
162,1449,1
162,1244,1
162,3098,1
162,1846,2
162,1563,3
162,3060,2
162,3220,3
162,1610,2
162,2763,1
162,3512,4
162,3045,2
162,259,1
162,2495,5
162,1414,5
162,1502,2
162,827,2
162,354,4
162,5,2
162,1355,2
162,2362,3
162,318,3
162,1591,1
162,1049,3
162,1494,1
162,3074,4
162,1973,1
162,703,1
162,393,1
162,1703,2
162,117,2
162,443,3
162,3319,2
162,347,1
162,287,4
162,3037,1
162,972,1
162,1462,1
162,2289,1
162,2129,1
162,583,3
162,147,1
162,2440,1
162,793,2
162,3044,1
162,1394,2
162,358,1
163,1919,5
163,3104,4
164,2462,4
164,1744,4
164,513,4
164,2334,5
164,2584,4
164,1184,4
164,1120,5
164,1118,5
165,1500,4
165,887,4
165,759,3
165,2518,2
165,503,2
165,2174,1
165,1269,4
165,3245,5
165,2275,3
165,3617,5
165,2383,5
165,2651,4
165,3155,4
165,2742,3
165,2000,3
165,1116,5
165,971,4
165,1160,5
165,334,4
165,2420,2
165,3197,5
165,641,4
165,2318,3
165,921,4
165,2073,3
165,3434,5
165,2,3
165,7,4
165,573,4
165,367,3
166,3509,4
166,1618,2
166,627,3
166,3303,4
166,3059,4
166,3341,5
166,3073,2
167,354,3
168,1650,3
168,2308,5
168,702,5
168,1746,3
168,575,5
168,2952,4
168,443,5
168,1928,4
168,1246,3
168,3669,4
168,1174,3
168,1118,3
168,3081,2
168,805,5
168,1526,3
168,2599,5
168,858,5
168,2748,5
168,3374,4
168,1783,3
168,2099,3
168,287,5
168,1009,3
168,2362,3
168,2162,5
168,1696,4
168,1476,4
168,258,1
168,2819,4
168,1883,4
168,2589,3
168,1453,4
168,3178,4
168,2110,4
168,1775,3
168,1574,5
168,541,4
168,539,4
168,2891,3
168,1212,4
168,1114,4
168,1760,4
168,3238,4
168,1364,4
168,865,3
168,1763,4
168,2217,5
168,1825,2
168,1916,3
168,1913,3
168,1886,2
168,537,2
168,3246,3
168,1203,3
169,68,3
169,2621,2
169,1174,3
169,3178,3
169,737,2
